src_ip,dst_ip,src_port,dst_port,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_bytes,target_traffic,size_traffic
172.16.40.77,172.16.40.180,161,51954,1651680284255,1651680284262,655,0,26877897
172.16.40.18,172.16.40.180,161,51954,1651680284249,1651680284263,657,0,6195168
172.16.40.180,172.16.40.18,51954,161,1651680284263,1651680284275,648,0,5916989
172.16.40.180,172.16.40.76,51954,161,1651680284259,1651680284281,651,0,11550981
172.16.40.180,172.16.40.77,51954,161,1651680284262,1651680284284,647,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284278,1651680284288,647,0,6195168
172.16.40.180,172.16.40.17,51954,161,1651680284249,1651680284289,633,0,12753832
172.16.40.76,172.16.40.180,161,51954,1651680284284,1651680284292,654,0,11578600
172.16.40.77,172.16.40.180,161,51954,1651680284286,1651680284295,655,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680284288,1651680284314,647,0,5916989
172.16.40.180,172.16.40.77,51954,161,1651680284295,1651680284319,645,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284292,1651680284324,646,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284318,1651680284333,647,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680284326,1651680284334,670,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284327,1651680284335,648,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284334,1651680284342,655,0,26691042
172.16.40.180,172.16.40.18,51954,161,1651680284333,1651680284353,646,0,5916989
172.16.40.180,172.16.40.76,51954,161,1651680284335,1651680284359,646,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680284343,1651680284368,649,0,26877897
172.16.40.180,172.16.40.211,51954,161,1651680249319,1651680284376,645,0,624879
172.16.40.1,172.16.40.180,161,51954,1651680284033,1651680284378,2117,1,44875729
172.16.40.180,172.16.40.78,51954,161,1651680283024,1651680284381,1003,0,13150019
172.16.40.180,172.16.40.6,51954,161,1651680281400,1651680284381,1788,0,9667864
172.16.40.76,172.16.40.180,161,51954,1651680284364,1651680284382,647,0,11578600
172.16.40.18,172.16.40.180,161,51954,1651680284357,1651680284382,667,0,6195168
172.16.40.180,172.16.40.2,51954,161,1651680284007,1651680284389,2567,0,41211180
172.16.40.180,172.16.40.77,51954,161,1651680284368,1651680284403,646,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284382,1651680284407,668,0,11550981
172.16.40.180,172.16.40.18,51954,161,1651680284383,1651680284407,652,0,5916989
172.16.40.77,172.16.40.180,161,51954,1651680284405,1651680284412,647,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284409,1651680284417,656,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284412,1651680284421,646,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284411,1651680284422,648,0,6195168
172.16.40.180,172.16.40.1,51954,161,1651680284379,1651680284425,1610,1,44874052
172.16.40.180,172.16.40.239,51954,161,1651680281251,1651680284439,2075,0,4675080
172.16.40.1,172.16.40.180,161,51954,1651680284425,1651680284440,689,1,44875729
172.16.40.180,172.16.40.76,51954,161,1651680284417,1651680284441,648,0,11550981
172.16.40.6,172.16.40.180,161,51954,1651680284384,1651680284443,1838,0,11042702
172.16.40.180,172.16.40.18,51954,161,1651680284423,1651680284446,647,0,5916989
172.16.40.77,172.16.40.180,161,51954,1651680284423,1651680284448,668,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284444,1651680284451,647,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284448,1651680284456,656,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284451,1651680284458,646,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284449,1651680284461,647,0,6195168
172.16.40.180,172.16.40.18,51954,161,1651680284461,1651680284472,645,0,5916989
172.16.40.77,172.16.40.180,161,51954,1651680284458,1651680284482,654,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284478,1651680284484,646,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284482,1651680284488,649,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284484,1651680284491,668,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284476,1651680284491,665,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680284490,1651680284496,656,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680284491,1651680284499,655,0,5916989
172.16.40.76,172.16.40.180,161,51954,1651680284492,1651680284499,657,0,11578600
172.16.40.17,172.16.40.180,161,51954,1651680284300,1651680284502,649,0,12789534
172.16.40.180,172.16.40.77,51954,161,1651680284496,1651680284503,647,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284502,1651680284513,651,0,6195168
172.16.40.180,172.16.40.76,51954,161,1651680284499,1651680284522,648,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680284521,1651680284527,667,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680284513,1651680284530,646,0,5916989
172.16.40.76,172.16.40.180,161,51954,1651680284524,1651680284530,647,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284527,1651680284533,651,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284530,1651680284536,647,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284532,1651680284540,647,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680284535,1651680284541,654,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680284540,1651680284549,646,0,5916989
172.16.40.180,172.16.40.17,51954,161,1651680284502,1651680284561,639,0,12753832
172.16.40.76,172.16.40.180,161,51954,1651680284538,1651680284562,646,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284541,1651680284565,646,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284562,1651680284570,667,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284553,1651680284574,663,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680284568,1651680284576,648,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284572,1651680284580,657,0,11578600
172.16.40.180,172.16.40.18,51954,161,1651680284575,1651680284585,656,0,5916989
172.16.40.180,172.16.40.77,51954,161,1651680284577,1651680284598,646,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284580,1651680284606,648,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680284605,1651680284612,647,0,26877897
172.16.40.180,172.16.40.77,51954,161,1651680284612,1651680284620,668,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284589,1651680284623,649,0,6195168
172.16.40.17,172.16.40.180,161,51954,1651680284568,1651680284636,635,0,12789534
172.16.40.77,172.16.40.180,161,51954,1651680284622,1651680284645,1382,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284608,1651680284648,647,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284646,1651680284654,652,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284648,1651680284658,646,0,11550981
172.16.40.180,172.16.40.18,51954,161,1651680284624,1651680284661,646,0,5916989
172.16.40.2,172.16.40.180,161,51954,1651680284389,1651680284662,1845,0,44873554
172.16.40.69,172.16.40.180,161,51954,1651680282496,1651680284666,1392,0,9691590
172.16.40.180,172.16.40.20,51954,161,1651680283976,1651680284667,666,0,14061818
172.16.40.18,172.16.40.180,161,51954,1651680284665,1651680284676,648,0,6195168
172.16.40.34,172.16.40.180,161,51954,1651680281462,1651680284676,2091,0,9822660
172.16.40.77,172.16.40.180,161,51954,1651680284656,1651680284681,659,0,26877897
172.16.40.180,172.16.40.76,51954,161,1651680284661,1651680284682,649,0,11550981
172.16.40.180,172.16.40.18,51954,161,1651680284676,1651680284685,646,0,5916989
172.16.40.180,172.16.40.77,51954,161,1651680284681,1651680284688,647,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284682,1651680284689,645,0,11550981
172.16.40.1,172.16.40.180,161,51954,1651680284440,1651680284694,687,1,44875729
172.16.40.78,172.16.40.180,161,51954,1651680284391,1651680284695,1829,0,13968534
172.16.40.77,172.16.40.180,161,51954,1651680284691,1651680284702,653,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284692,1651680284724,670,0,11578600
172.16.40.180,172.16.40.17,51954,161,1651680284636,1651680284725,633,0,12753832
172.16.40.180,172.16.40.77,51954,161,1651680284702,1651680284727,645,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284717,1651680284727,662,0,6195168
172.16.40.180,172.16.40.76,51954,161,1651680284725,1651680284730,655,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680284728,1651680284734,670,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284732,1651680284738,649,0,11578600
172.16.40.180,172.16.40.18,51954,161,1651680284727,1651680284741,651,0,5916989
172.16.40.180,172.16.40.77,51954,161,1651680284734,1651680284741,655,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284744,1651680284751,654,0,6195168
172.16.40.180,172.16.40.18,51954,161,1651680284752,1651680284759,646,0,5916989
172.16.40.180,172.16.40.76,51954,161,1651680284738,1651680284759,646,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680284743,1651680284763,656,0,26877897
172.16.40.17,172.16.40.180,161,51954,1651680284747,1651680284766,634,0,12789534
172.16.40.76,172.16.40.180,161,51954,1651680284761,1651680284767,647,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680284763,1651680284769,646,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284762,1651680284769,648,0,6195168
172.16.40.180,172.16.40.76,51954,161,1651680284767,1651680284773,646,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680284771,1651680284778,653,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680284769,1651680284783,646,0,5916989
172.16.40.180,172.16.40.77,51954,161,1651680284778,1651680284783,648,0,26691042
172.16.40.180,172.16.40.17,51954,161,1651680284767,1651680284786,633,0,12753832
172.16.40.18,172.16.40.180,161,51954,1651680284785,1651680284793,647,0,6195168
172.16.40.180,172.16.40.1,51954,161,1651680284694,1651680284794,664,1,44874052
172.16.40.180,172.16.40.18,51954,161,1651680284793,1651680284801,663,0,5916989
172.16.40.77,172.16.40.180,161,51954,1651680284785,1651680284805,668,0,26877897
172.16.40.180,172.16.40.77,51954,161,1651680284805,1651680284811,656,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284803,1651680284811,656,0,6195168
172.16.40.76,172.16.40.180,161,51954,1651680284775,1651680284816,668,0,11578600
172.16.40.77,172.16.40.180,161,51954,1651680284813,1651680284820,649,0,26877897
172.16.40.180,172.16.40.245,51954,161,1651680284594,1651680284829,1386,0,10782398
172.16.40.180,172.16.40.18,51954,161,1651680284811,1651680284833,648,0,5916989
172.16.40.17,172.16.40.180,161,51954,1651680284801,1651680284838,649,0,12789534
172.16.40.180,172.16.40.76,51954,161,1651680284816,1651680284844,656,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284835,1651680284844,647,0,6195168
172.16.40.180,172.16.40.77,51954,161,1651680284821,1651680284846,646,0,26691042
172.16.40.180,172.16.40.18,51954,161,1651680284845,1651680284855,646,0,5916989
172.16.40.77,172.16.40.180,161,51954,1651680284848,1651680284855,648,0,26877897
172.16.40.180,172.16.40.77,51954,161,1651680284855,1651680284863,646,0,26691042
172.16.40.36,172.16.40.180,161,51954,1651680283555,1651680284867,656,0,9949602
172.16.40.18,172.16.40.180,161,51954,1651680284858,1651680284881,646,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680284884,1651680284891,667,0,26877897
172.16.40.180,172.16.40.17,51954,161,1651680284839,1651680284891,634,0,12753832
172.16.40.180,172.16.40.18,51954,161,1651680284882,1651680284892,663,0,5916989
172.16.40.68,172.16.40.180,161,51954,1651680279879,1651680284893,2410,0,6538148
172.16.40.180,172.16.40.77,51954,161,1651680284891,1651680284899,651,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284895,1651680284907,657,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680284902,1651680284925,656,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680284846,1651680284926,649,0,11578600
172.16.40.180,172.16.40.18,51954,161,1651680284908,1651680284927,653,0,5916989
172.16.40.180,172.16.40.77,51954,161,1651680284926,1651680284933,651,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680284926,1651680284934,646,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680284931,1651680284942,649,0,6195168
172.16.40.180,172.16.40.84,51954,161,1651680282866,1651680284947,1497,0,10458894
172.16.40.180,172.16.40.18,51954,161,1651680284943,1651680284953,652,0,5916989
172.16.40.76,172.16.40.180,161,51954,1651680284936,1651680284959,648,0,11578600
172.16.40.77,172.16.40.180,161,51954,1651680284936,1651680284962,652,0,26877897
172.16.40.180,172.16.40.76,51954,161,1651680284959,1651680284967,646,0,11550981
172.16.40.180,172.16.40.77,51954,161,1651680284962,1651680284970,651,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680284961,1651680284973,647,0,6195168
172.16.40.76,172.16.40.180,161,51954,1651680284972,1651680284979,667,0,11578600
172.16.40.77,172.16.40.180,161,51954,1651680284972,1651680284979,647,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680284973,1651680284983,662,0,5916989
172.16.40.18,172.16.40.180,161,51954,1651680284986,1651680284995,657,0,6195168
172.16.40.239,172.16.40.180,161,51954,1651680284440,1651680284999,634,0,5689571
172.16.40.180,172.16.40.239,51954,161,1651680284999,1651680285000,637,0,4675080
172.16.40.28,172.16.40.180,161,51954,1651680281270,1651680285001,621,0,7534314
172.16.40.180,172.16.40.77,51954,161,1651680284980,1651680285002,668,0,26691042
172.16.40.49,172.16.40.180,161,51954,1651680283977,1651680285004,661,0,6058842
172.16.40.180,172.16.40.76,51954,161,1651680284979,1651680285008,651,0,11550981
172.16.40.180,172.16.40.61,51954,161,1651680282789,1651680285008,2097,0,9194000
172.16.40.17,172.16.40.180,161,51954,1651680284915,1651680285008,640,0,12789534
172.16.40.180,172.16.40.18,51954,161,1651680285001,1651680285011,648,0,5916989
172.16.40.77,172.16.40.180,161,51954,1651680285005,1651680285013,656,0,26877897
172.16.40.239,172.16.40.180,161,51954,1651680285011,1651680285016,637,0,5689571
172.16.40.180,172.16.40.77,51954,161,1651680285013,1651680285021,655,0,26691042
172.16.40.18,172.16.40.180,161,51954,1651680285017,1651680285030,648,0,6195168
172.16.40.76,172.16.40.180,161,51954,1651680285011,1651680285036,654,0,11578600
172.16.40.180,172.16.40.76,51954,161,1651680285036,1651680285044,646,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680285024,1651680285047,647,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680285030,1651680285051,647,0,5916989
172.16.40.76,172.16.40.180,161,51954,1651680285046,1651680285055,648,0,11578600
172.16.40.180,172.16.40.17,51954,161,1651680285009,1651680285066,633,0,12753832
172.16.40.18,172.16.40.180,161,51954,1651680285056,1651680285067,647,0,6195168
172.16.40.180,172.16.40.18,51954,161,1651680285067,1651680285077,645,0,5916989
172.16.40.180,172.16.40.76,51954,161,1651680285055,1651680285080,646,0,11550981
172.16.40.76,172.16.40.180,161,51954,1651680285082,1651680285088,647,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680285047,1651680285092,651,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680285089,1651680285094,668,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680285087,1651680285095,665,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680285094,1651680285100,648,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680285095,1651680285105,655,0,5916989
172.16.40.18,172.16.40.180,161,51954,1651680285108,1651680285117,649,0,6195168
172.16.40.76,172.16.40.180,161,51954,1651680285096,1651680285119,656,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680285100,1651680285122,668,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680285119,1651680285126,648,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680285124,1651680285130,658,0,26877897
172.16.40.180,172.16.40.18,51954,161,1651680285117,1651680285133,646,0,5916989
172.16.40.76,172.16.40.180,161,51954,1651680285128,1651680285136,647,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680285131,1651680285138,650,0,26691042
172.16.40.17,172.16.40.180,161,51954,1651680285095,1651680285147,634,0,12789534
172.16.40.18,172.16.40.180,161,51954,1651680285138,1651680285150,647,0,6195168
172.16.40.180,172.16.40.18,51954,161,1651680285150,1651680285161,646,0,5916989
172.16.40.180,172.16.40.76,51954,161,1651680285136,1651680285161,646,0,11550981
172.16.40.77,172.16.40.180,161,51954,1651680285140,1651680285165,652,0,26877897
172.16.40.76,172.16.40.180,161,51954,1651680285162,1651680285170,646,0,11578600
172.16.40.180,172.16.40.77,51954,161,1651680285165,1651680285172,651,0,26691042
172.16.40.180,172.16.40.76,51954,161,1651680285170,1651680285179,668,0,11550981
172.16.40.18,172.16.40.180,161,51954,1651680285170,1651680285180,663,0,6195168
172.16.40.77,172.16.40.180,161,51954,1651680285174,1651680285181,651,0,26877897
172.16.40.180,172.16.40.17,51954,161,1651680285147,1651680285192,633,0,12753832
172.16.40.180,172.16.40.18,51954,161,1651680285181,1651680285192,656,0,5916989
172.16.40.18,172.16.40.180,161,51954,1651680285195,1651680285203,654,0,6195168
172.16.40.180,172.16.40.77,51954,161,1651680285181,1651680285203,646,0,26691042
172.16.40.76,172.16.40.180,161,51954,1651680285198,1651680285204,657,0,11578600
172.16.40.180,172.16.40.76,51954,161,1651680285204,1651680285211,648,0,11550981
